centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;direccion_coor_x;direccion_coor_y;fecha_constitución
28006275;SAN EUGENIO Y SAN ISIDRO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28005.0;79;Madrid;2.0;Arganzuela;440336.0;4472629.0;1973-09-11
28006287;C.P.SAN FERNANDO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD AUTONOMA (EX.DIP.);5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5; 
28006299;C.N.SAN FRANCISCO JAVIER;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1980-07-14
28006305;SAN IGNACIO DE LOYOLA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28025.0;79;Madrid;11.0;Carabanchel;438744.0;4470724.0;1978-06-16
28006317;SAN ILDEFONSO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;28005.0;79;Madrid;1.0;Centro;439573.0;4473847.0;1973-09-11
28006329;SAN ISIDORO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28014.0;79;Madrid;3.0;Retiro;442187.0;4473102.0;1900-01-01
28006330;SAN JOSE DE CALASANZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28011.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1900-01-01
28006342;C.P.SAN JUAN BAUTISTA;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;2.0;Arganzuela;441846.0;4475551.5; 
28006354;SAN JUAN DE LA CRUZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28016.0;79;Madrid;5.0;Chamartín;442378.0;4478978.0;1974-11-15
28006366;SAN PABLO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28038.0;79;Madrid;13.0;Puente de Vallecas;444681.0;4471192.0;1979-11-03
28006378;SANTA ANA Y SAN RAFAEL;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCACION MARIANISTA DOMINGO LAZARO;5;Madrid-Capital;28028.0;79;Madrid;4.0;Salamanca;443286.0;4474769.0;1954-06-05
28006381;SANTA MARIA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28005.0;79;Madrid;1.0;Centro;440028.0;4473076.0;1900-01-01
28006391;SANTO DOMINGO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28038.0;79;Madrid;13.0;Puente de Vallecas;445178.0;4471448.0;1900-01-01
28006408;TIRSO DE MOLINA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28045.0;79;Madrid;2.0;Arganzuela;441559.0;4471605.0;1982-06-01
28006411;LA ALAMEDA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28022.0;79;Madrid;20.0;San Blas-Canillejas;448405.0;4476499.0;1978-04-07
28006421;COL.N.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5; 
28006433;PEDRO SALINAS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28033.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1981-09-29
28006445;C.N.UVA DE VILLAVERDE;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5; 
28006457;VEDRUNA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION VEDRUNA EDUCACION;5;Madrid-Capital;28021.0;79;Madrid;17.0;Villaverde;439291.0;4466035.0;1976-09-02
28006469;ARCIPRESTE DE HITA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28025.0;79;Madrid;11.0;Carabanchel;438423.0;4470725.0;1977-03-11
28006470;C.P.VELAZQUEZ;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5; 
28006482;EMILIO CASTELAR;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28020.0;79;Madrid;6.0;Tetuán;441846.0;4475551.5;1900-01-01
28006494;VICTOR DE LA SERNA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1900-01-01
28006500;C.P.VIRGEN DE AFRICA;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5; 
28006512;VIRGEN DE GUADALUPE;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28038.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5; 
28006524;VIRGEN DE LORETO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28033.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1994-05-04
28006536;JAIME VERA;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28020.0;79;Madrid;6.0;Tetuán;441846.0;4475551.5;1978-09-18
28006548;INSTITUTO MUNICIPAL DE EDUCACION;20;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1981-09-24
28006551;LOS GIRASOLES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M DEL ROSARIO FRADES LARRUMBE;5;Madrid-Capital;0.0;79;Madrid;5.0;Chamartín;441846.0;4475551.5;1972-03-23
28006561;ALAMEDA DE OSUNA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;FOMENTO DE ENSEÑANZA MEDIA, S.A.;5;Madrid-Capital;28042.0;79;Madrid;21.0;Barajas;450121.0;4479083.0;1900-01-01
28006573;LOS ALAMOS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;VICENTE YUSTAS SERRANO;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1968-06-27
28006585;ALCOCER;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JOSE MANUEL MARTINEZ RUIZ;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1967-10-23
28006597;ALCONERA;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;PARROQUIA DE SAN BLAS (OBISPADO DE MADRID);5;Madrid-Capital;28037.0;79;Madrid;20.0;San Blas-Canillejas;447599.0;4475688.0;1968-02-14
28006603;ALEZAYA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MIGUEL ALAMINOS ILLESCAS;5;Madrid-Capital;0.0;79;Madrid;18.0;Villa de Vallecas;441846.0;4475551.5;1969-11-13
28006615;ALFONSO X EL SABIO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JULIAN LUCENDO AGUILAR;5;Madrid-Capital;0.0;79;Madrid;6.0;Tetuán;441846.0;4475551.5;1969-03-29
28006627;LOS ANGELES;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;PROYECCION PEDAGOGICA SOCIEDAD COOPERATI;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1970-12-17
28006639;LOS ANGELES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;PILAR GARCES LITAGO;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1972-04-21
28006640;LOS ANGELES;13;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;GERMAN PRIETO PRIETO;5;Madrid-Capital;28018.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5;1968-08-07
28006652;STOS ANGELES CUSTODIOS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;R R DE LOS STOS ANGELES CUSTODIOS;5;Madrid-Capital;0.0;79;Madrid;5.0;Chamartín;441846.0;4475551.5;1968-04-03
28006664;ANJOROS;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;J M DOMINGO NIETO Y M P TORRES BARROSO;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1969-01-08
28006676;LA ANUNCIACION;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;HIJAS DE LA CARIDAD DE S VICENTE DE PAUL;5;Madrid-Capital;0.0;79;Madrid;9.0;Moncloa-Aravaca;441846.0;4475551.5;1968-10-26
28006688;LA ANUNCIACION;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ANUNCIACION VARA NIETO;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1972-02-17
28006691;APOSTOL SAN PABLO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;ENRIQUE VICENTE GONZALEZ;5;Madrid-Capital;0.0;79;Madrid;4.0;Salamanca;441846.0;4475551.5;1960-06-08
28006706;L'AVET;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;HERMINIA MARCO ISART;5;Madrid-Capital;0.0;79;Madrid;5.0;Chamartín;441846.0;4475551.5;1973-03-12
28006718;ESC APOSTOLICA CRISTIANO HISPANICA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ORDEN APOSTOLICA CRISTIANA HISPANICA;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1942-12-02
28006721;ARAÑEL;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;AGAPITO RODRIGUEZ ANEL;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1963-12-10
28006731;ARGENTINA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;CARMEN FDEZ.PEINADOR.NATIVIDAD CARRETERO;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1972-06-08
28006743;LA ASCENSION;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ISABEL GUTIERREZ ORTEGA;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1988-04-08
28006755;ASTUR;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;NO TIENE;5;Madrid-Capital;0.0;79;Madrid;14.0;Moratalaz;441846.0;4475551.5;1988-09-08
28006767;AULA NUEVA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COLEGIO AULA NUEVA, S.L.;5;Madrid-Capital;28043.0;79;Madrid;15.0;Ciudad Lineal;444946.0;4477905.0;1971-01-02
28006779;EL AVE MARIA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS OPERARIAS DEL DIVINO MAESTRO;5;Madrid-Capital;28038.0;79;Madrid;13.0;Puente de Vallecas;443629.0;4472108.0;1963-06-11
28006780;BAMBI;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ELENA BARO COLLADA;5;Madrid-Capital;28002.0;79;Madrid;5.0;Chamartín;441846.0;4475551.5;1971-01-20
28006792;BAMBI;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ROSALIA FERNANDEZ PEREZ;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1972-11-22
28006809;BEATA FILIPINA-FUND.FELICIANA VIERTOLA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION ESCUELAS FELICIANA VIERTOLA;5;Madrid-Capital;28044.0;79;Madrid;10.0;Latina;434419.0;4470254.0;1965-11-30
28006810;BELEN;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;AMPARO ARAGON NAVINA Y M TERESA QUESADA;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1972-10-20
28006822;BERCEO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JUSTO ESCOLAR BAREÑO;5;Madrid-Capital;0.0;79;Madrid;2.0;Arganzuela;441846.0;4475551.5;1956-01-31
28006834;BERMEJO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JOSE ANTONIO BERMEJO DIAZ;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1966-03-29
28006846;EIPA ESCUELA INFANTIL PARQUE DE LAS AVENIDAS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EIPA EDUCACION, S.L.;5;Madrid-Capital;28028.0;79;Madrid;4.0;Salamanca;443815.0;4476712.0;1970-04-20
28006858;EL BUEN PASTOR;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ESCOLASTICA ORCERO CANALES;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1972-12-05
28006861;CAMINO Y GUIA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;PILAR P SERNA ESTRADA;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1966-07-11
28006871;CANTABRIA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;BLANCA ROSA QUEVEDO ORTEGA;5;Madrid-Capital;0.0;79;Madrid;2.0;Arganzuela;441846.0;4475551.5;1968-06-27
28006883;CARDAVA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JESUS CARDAVA FERNANDEZ;5;Madrid-Capital;0.0;79;Madrid;2.0;Arganzuela;441846.0;4475551.5;1970-05-08
28006895;COL.DE PREES.CASA DE LOS ENANITOS;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5; 
28006901;CASCALES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JULIA ALVAREZ RUIZ;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1979-03-22
28006913;CASTELLANOS;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;FELIX CASTELLANO LOPEZ;5;Madrid-Capital;0.0;79;Madrid;7.0;Chamberí;441846.0;4475551.5;1959-04-24
28006925;CASTILLA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;ANGEL DE LUIS OSONA;5;Madrid-Capital;0.0;79;Madrid;18.0;Villa de Vallecas;441846.0;4475551.5;1984-06-28
28006937;LICEO CASTILLA;13;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;SANTIAGO SAIZ BELINCHON;5;Madrid-Capital;28011.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1971-05-10
28006949;CENTRAL MASCULINO;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MARIA TERESA BASCUÑANA SEGURA;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1968-02-19
28006950;CENTRAL DE ENSEÑANZA S.L.;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;CENTRAL DE ENSENANZA SL;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1970-11-21
28006962;CENTRO CULTURAL FEMENINO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;FERNANDA FERNANDEZ DE CORDOBA;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1940-03-27
28006974;CENTRO CULTURAL SIGLO XXI;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;JAIME HERRANZ RAMIRO;5;Madrid-Capital;28033.0;79;Madrid;16.0;Hortaleza;444824.0;4480727.0;1972-06-15
28006986;CENTRO DE ORIENTACION ESCOLAR;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;NO TIENE;5;Madrid-Capital;0.0;79;Madrid;5.0;Chamartín;441846.0;4475551.5;1976-06-04
28006998;CEN;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;TEOFILA HERREZUELA BARRIO;5;Madrid-Capital;0.0;79;Madrid;9.0;Moncloa-Aravaca;441846.0;4475551.5;1964-04-24
28007000;CERVANTES;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ANTONIO GARCIA YAGUE;5;Madrid-Capital;0.0;79;Madrid;18.0;Villa de Vallecas;441846.0;4475551.5;1982-02-18
28007012;CERVANTES;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;JOSE MOREIRA RODRIGUEZ;5;Madrid-Capital;0.0;79;Madrid;9.0;Moncloa-Aravaca;441846.0;4475551.5;1969-03-10
28007024;CERVANTES - COLEGIO ACADEMIA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;MARTIN MENDEZ VEGAS;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1970-11-21
28007036;CERVANTINO JAEN;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MARCELINA GLEZ.PZ.ANTONIA NAVARRO FDEZ.;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1964-05-26
28007048;CISNEROS;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;ANGEL SIERRO MALMIERCA;5;Madrid-Capital;0.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5;1970-10-19
28007051;ATENEO COAM;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;LAURA L.GARCIA LOPEZ;5;Madrid-Capital;0.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5;1979-06-21
28007061;CRI-RA-MA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;RAFAEL REGUEIRO DIAZ;5;Madrid-Capital;28019.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1969-04-22
28007073;LA COLINA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA VEGA FIGUEIRAS SERRANO;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1972-03-23
28007085;COMENDADORAS DE SANTIAGO;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;RELIGIOSAS COMENDADORAS DE SANTIAGO;5;Madrid-Capital;28015.0;79;Madrid;1.0;Centro;439865.0;4475438.0;1961-03-04
28007097;LA CONCEPCION;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;NO TIENE;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5; 
28007103;MADRES CONCEPCIONISTAS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CONCEPCIONISTAS MISIONERAS DE LA ENSEÑANZA;5;Madrid-Capital;28008.0;79;Madrid;9.0;Moncloa-Aravaca;439480.0;4475316.0;1942-07-01
28007115;CORREAS I;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;CENTRO INTERCOLEGIAL CORREAS;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1971-04-17
28007127;CRISTO REY;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS ESCLAVAS DE CRISTO REY;5;Madrid-Capital;28033.0;79;Madrid;16.0;Hortaleza;444094.0;4480242.0;1966-03-14
28007139;CRISTO REY;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA JOSE GRAS;5;Madrid-Capital;28011.0;79;Madrid;10.0;Latina;438031.0;4473779.0;1953-05-01
28007140;NTRA. SRA. DE LOS REMEDIOS - DALTON;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;FERNANDA R PAREDES Y JUSTO ANTON PEDRO;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1981-06-11
28007152;LUZ CASANOVA EMBAJADORES;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCACION Y EVANGELIO;5;Madrid-Capital;28045.0;79;Madrid;2.0;Arganzuela;440875.0;4471967.0;1972-06-12
28007164;DAMAS DE LA ASUNCION DE NTRA. SRA.;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;CONG DAMAS DE LA ASUNCION;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1957-12-27
28007176;DEBA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JAVIER VILLANUEVA GUTIERREZ;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1970-03-11
28007188;LA DIDACTICA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;AMELIA PEREZ LOPEZ;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1970-06-23
28007191;NAZARET-OPORTO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CONGREGACION DE RELIGIOSAS HIJAS SGDA. FAMILIA DE NAZARET;5;Madrid-Capital;28019.0;79;Madrid;11.0;Carabanchel;438208.0;4471326.0;1955-07-30
28007206;DIVINO MAESTRO;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;RAFAELA SANCHEZ SERRANO;5;Madrid-Capital;0.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1966-07-11
28007218;DIVINO VALLES;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;LUIS LOPEZ LOPEZ;5;Madrid-Capital;0.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1963-12-21
28007221;DOCTOR ANGELICO;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;FELICITAS SANZ MATEO;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1970-05-08
28007231;DOCTOR ANGELICO;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MANUELA HERNANDEZ LUELMO;5;Madrid-Capital;0.0;79;Madrid;3.0;Retiro;441846.0;4475551.5;1970-05-08
28007243;DOLORES RODRIGUEZ SOPENA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;INSTITUTO DE DAMAS CATEQUISTAS OSCUS;5;Madrid-Capital;0.0;79;Madrid;7.0;Chamberí;441846.0;4475551.5;1952-05-10
